id,review_title,rating_title
tt2345737,What would be a world where law has completely disappeared ?,9/10
tt2345737,Extremey nihilistic,5/10
tt2345737,Pattinson's Best Performance Ever,9/10
tt2345737,Mad Max it ain't,8/10
tt2345737,"6.4 my ASS this film is a SOLID 8 or 9 ALL day long PHENOMENAL acting brilliant story top notch directing, Hollywood WISHES!!",10/10
tt2345737,"'The Rover' does require a lot of patience, but for those willing to persist you will be rewarded by the conundrum that is Eric.",10/10
tt3322940,Pitiful cash-grab.,4/10
tt3322940,Comparing to The Conjuring makes this feel like a disappointment. Still worth watching!,6/10
tt3322940,"She's like Chucky, only boring!",2/10
tt3322940,headline,6/10
tt3322940,"As a horror film, Annabelle is technically effective but lacks a good story and the finesse of a seasoned film maker.",6/10
tt3322940,Had Genuine Scares That Worked!,8/10
tt3322940,enjoyable horror flick,6/10
tt3322940,Creepy B-Movie,6/10
tt3322940,Annabelle the doll is scary. This movie is not.,1/10
tt3322940,It's pretty good ish mostly average,6/10
tt3322940,Very disappointing prequel to THE CONJURING,1/10
tt3322940,The not-terrifying-enough supernatural,4/10
tt3322940,Falls way short of it's potential.,3/10
tt3322940,Annabelle isn't offensive. Annabelle is pleasing. And that's good.,5/10
tt3322940,The love-child of Charles Manson and Charles Lee Ray,4/10
tt3322940,Creepy Victorian Doll: the movie,5/10
tt3322940,Annabelle cash grab origins,4/10
tt3322940,Unoriginal Chucky with Skirt,6/10
tt3322940,"Maintains the Scare Pattern, but not much different",7/10
tt3322940,Wait for the Black Demon,6/10
tt3322940,Big build up for a disappointing movie!,6/10
tt3322940,It had few horrifying moments but don't expect much from it,6/10
tt3322940,Tis time to move on from conduit demons.,5/10
tt3322940,AnImbecile,4/10
tt3322940,The doll staring competition,4/10
tt2581458,Ahead of its time!,10/10
tt2581458,It grows on you,9/10
tt2581458,Fantastic series,9/10
tt2581458,A magic little gem of a series look at gay life and love in the Obama era,10/10
tt2581458,We need more LGBTQ series like this,10/10
tt2581458,Watch out for the must-see Looking! (See what I did there?),8/10
tt2581458,Perfectly Paced!,10/10
tt2581458,Looking Natural,10/10
tt2581458,A Great Achievement,10/10
tt2581458,A flip look at a topic that some people think you should only approach seriously...,7/10
tt2581458,So good!! Why the hell did this get cancelled.,10/10
tt2581458,Wow 10/10,10/10
tt2581458,The best so far,9/10
tt2581458,"Straight or gay, Looking is worth a look",10/10
tt2581458,Looking was ahead of the time,10/10
tt2581458,Best gay TV show I have ever seen,10/10
tt2581458,Such a great show!,10/10
tt2581458,I hardly write reviews,10/10
tt2581458,Good job HBO!,10/10
tt2581458,Finally a gay mens series! I love it!,9/10
tt2581458,Brilliant and Engrossing Gay Soap,10/10
tt2581458,I've never felt so connected,8/10
tt2581458,"Traditional soap opera conventions are strengthened by great writing, acting",10/10
tt2581458,I adore this show!,7/10
tt2262227,Fantastic Halloween Fun! Superb Animation,9/10
tt2262227,"Life, Death and Love",9/10
tt2262227,Perfect for kids but even better for adults,10/10
tt2262227,Proud Showcase of Mexican Culture,8/10
tt2262227,Aggressively charming and visually creative,9/10
tt2262227,Spectacular,9/10
tt2262227,A real Halloween treat,8/10
tt2262227,Don't miss this special animated film!,9/10
tt2262227,Does a great job transporting you to other worlds,8/10
tt2262227,"Messy and overstuffed, but crackling with life, energy and colour.",7/10
tt2262227,Amazingly uneven.,4/10
tt2262227,Really funny movie,9/10
tt2262227,If only the plot were as creative as the animation.,5/10
tt2262227,A fun surprise!,8/10
tt2262227,"Beautifully animated, lovingly hilarious and super adorable!",9/10
tt2262227,A visually stunning animated film with unique and captivating character designs and settings,8/10
tt2262227,"Funny, Cute and Festive - Perfect Halloween Film for Younger Kids",10/10
tt2262227,The Book of Life was a wonderful animated rendition of a Mexican tale,8/10
tt2262227,Beautiful animation,10/10
tt2262227,Best animated film - a must see & a true masterpiece!,10/10
tt2262227,Cute Day of the Dead tale,7/10
tt2262227,Could have been so much better.,5/10
tt2262227,Unique story done pretty well,8/10
tt2262227,Book of Life is filled with Mexican Beauty. I wish it had a better Mexican Story,6/10
tt2262227,Frenetic and eye-catching,8/10
tt3559912,I don't know where all the negative reviews are coming from,9/10
tt3559912,Great idea!,9/10
tt3559912,Good Family Fun,10/10
tt3559912,Carbonaro Works,9/10
tt3559912,I want more!!,10/10
tt3559912,It's TV People...Get A Life,9/10
tt3559912,Great Family Entertainment,10/10
tt3559912,Very fun family show!,10/10
tt3559912,Funny And Entertaining For The Whole Family,8/10
tt3559912,Fun.....But....who is that dumb?,7/10
tt3559912,Hilarious,10/10
tt3559912,Wallpaper,5/10
tt3559912,painful to watch,1/10
tt3559912,"Silly, but....",3/10
tt3559912,It's all editing.,4/10
tt3559912,One the best shows on Tru TV,9/10
tt3559912,Hilarious,9/10
tt3559912,Just another painful to watch TruTV Show,1/10
tt3559912,Where is everyone?,6/10
tt3559912,All fake,1/10
tt3559912,"He's not a magician, but keeps saying he is",3/10
tt3559912,Best magic show,9/10
tt3559912,You really need to suspend your disbelief to enjoy this show,3/10
tt3559912,"If you like smarm, watch this show",1/10
tt3559912,The funniest magic show ever!!!!,10/10
tt2771780,Some 'enthusiasts' of the earlier show miss the point entirely,9/10
tt2771780,I was way too harsh on this show it isn't that bad.,7/10
tt2771780,"Built for a different audience, and that's okay.",6/10
tt2771780,Embrace the silliness,8/10
tt2771780,I'm Hooked,9/10
tt2771780,You guys don't get the fact that this is a PARODY.,6/10
tt2771780,As a 10 year old kid(which is the target audience)I can say that I like it!,9/10
tt2771780,Teen Titans Go! And Teen Titans are not the same,10/10
tt2771780,Don't go for only graphics.Give it a chance and you won't be disappointed.,10/10
tt2771780,This is terrible.,1/10
tt2771780,"funny, light-hearted interpretation",8/10
tt2771780,"Yes Teen Tians Go! Go, and for crying out loud, don't come back!",2/10
tt2771780,Teen titans fanboys are just buthurt,9/10
tt2771780,Titans Go!,8/10
tt2771780,"Cartoon Network, are you okay?",1/10
tt2771780,"""Your New Favorite Show""?",1/10
tt2771780,"I wasn't expecting much, but this show is off to a terrible start.",1/10
tt2771780,"More like Titans Go, Away!",1/10
tt2771780,Stupid plots and obnoxious characters,1/10
tt2771780,This show is weak,4/10
tt2771780,No Go!,1/10
tt2771780,This is one of the worst shows I've ever watch,1/10
tt2771780,"I don't care what the haters say, this is funny for superhero fans or otherwise",10/10
tt2771780,Its just a parody,7/10
tt2771780,I'm utterly amazed at how many people aren't getting it,8/10
tt2581244,Melancholic zomcom,7/10
tt2581244,"Quirky, off beat and falling in between genres. Original fresh take on the zombie genre. BEST suited for those who usually never watch zombie movies.",8/10
tt2581244,"Had potential, but...",5/10
tt2581244,"An interesting ""horror"" comedy with some new spins on the sub-genre",5/10
tt2581244,A confused and unfunny zombie comedy,2/10
tt2581244,"Neither funny nor scary ""comedy/horror"" so what was the point?",4/10
tt2581244,Unique zombie movie.,9/10
tt2581244,A lot of effort in the execution yet the base screenplay lacks so much,4/10
tt2581244,What is it?,6/10
tt2581244,Woody Allen meets Zombies,4/10
tt2581244,Lifeless After Beth,3/10
tt2581244,(Un)dead on arrival.,1/10
tt2581244,"In this zombie comedy, a young man's girlfriend comes back to life and while she at first seems normal, she degrades into a functional zombie.",6/10
tt2581244,Oh Beth what can I do?,4/10
tt2581244,MONSTERS IN THE ATTIC,8/10
tt2581244,was waiting for the funny stuff to happen,3/10
tt2581244,Outside the box,10/10
tt2581244,"Beth dies, returns as a zombie - comedy ensues",6/10
tt2581244,A Different Zombie Film But Without Laughs or Scares,2/10
tt2581244,Loved it,10/10
tt2581244,not much of a horror or a comedy,5/10
tt2581244,Zombies eat guys! ;-),6/10
tt2581244,Bored to Death,2/10
tt2581244,Not funny or scary at all,2/10
tt2581244,Funny and scary ... or is it?,7/10
tt1091191,Tour de Force,9/10
tt1091191,Great story,8/10
tt1091191,"Brutal and realistic, it opens eyes",7/10
tt1091191,"Pure intensity, action, death, and bravery",8/10
tt1091191,"Good, but not great.",9/10
tt1091191,A realistic high quality action flick with a lack of depth,10/10
tt1091191,"Easily the best War Movie since ""Saving Private Ryan"" only an actual story.",8/10
tt1091191,Lone Survivor - Brutal and touching piece,8/10
tt1091191,Brutal and Realistic,10/10
tt1091191,An emotional powerhouse film,5/10
tt1091191,Well meaning but self-conscious post-9/11 war film,10/10
tt1091191,A Mere Propaganda Film. Nothing More. Nothing Less.,4/10
tt1091191,"Accurate, schmaccurate",1/10
tt1091191,Heavy Action Like a Sgt. Rock Comic Book - wait for cable,8/10
tt1091191,Lousy on many levels,1/10
tt1091191,Lone Survivor- A Brutally Authentic and Nonpartisan Portrayal of the War Time Experience Told Through Peter Berg's Respectful Direction and Honest Screenplay,8/10
tt1091191,Frogmen aren't superman but there can be only one,9/10
tt1091191,"As a seal, there is no such thing as an easy day. You got to be ready to lead, ready to follow, and never quit. Lone Survivor shows that. You're never out of the fight.",1/10
tt1091191,"Start of 2014 great, with this anti-terrorism hit, and Marky Mark's top shelf performance",5/10
tt1091191,Worse than Rambo,9/10
tt1091191,Brutal battles,9/10
tt1091191,Yet Another War Flick. ♦ 46%,6/10
tt2024469,Decent plane-bound murder mystery,7/10
tt2024469,Entertaining,6/10
tt2024469,"Silly as Hell, but quite entertaining",7/10
tt2024469,Keeps You Guessing,7/10
tt2024469,A GREAT ENTERTAINING MYSTERY THRILLER,7/10
tt2024469,Non-stop thrills and suspense!,8/10
tt2024469,Non-Stop was one exciting plane thriller!,9/10
tt2024469,Perfect action-thriller with outstanding performance by Liam Neeson,8/10
tt2024469,Pure Non-Stop Action,8/10
tt2024469,Popcorn nonsense - but entertaining popcorn nonsense,6/10
tt2024469,I love this movie quite a bit!,9/10
tt2024469,Totally unrealistic yet pretty good.,6/10
tt2024469,No Pit stop,8/10
tt2024469,"Non-Stop Suspense. Yes! Non-Stop Action. Not really. Still, it was a great thrill ride.",7/10
tt2024469,Non-Stop,6/10
tt2024469,The air above,5/10
tt2024469,This Kept Me Interested - For About An Hour,3/10
tt2024469,"Implausibility reigns supreme here,",8/10
tt2024469,Surprisingly entertaining,6/10
tt2024469,Change the text alert Liam!.....,8/10
tt2024469,"Thrilling and Exciting All the Way Through,",7/10
tt2024469,"Terrific aerial thriller by Spanish director Jaume Collet Serra and full of action, suspense and tension",5/10
tt2024469,"Starts off promisingly, but loses its way and let down completely by a mess of a last third",8/10
tt2024469,Far-fetched but definitely exciting,9/10
tt2950342,Insane,10/10
tt2950342,It's hard to rate it.,9/10
tt2950342,"Crazy, Creative, Bizarre, Demonic, Hilarious, and Adorable!!!",6/10
tt2950342,Awesome,8/10
tt2950342,Excessively twisted with a comedic undertone,1/10
tt2950342,It's great for SOME people,9/10
tt2950342,The worst Adult Swim show ever made,10/10
tt2950342,"Demented, twisted, and only for those who truly-enjoy dark humor...",1/10
tt2950342,"Disturbing, demented, satanic.. and I love it.",1/10
tt2950342,Why Am I Not Surprised,2/10
tt2950342,Awful!,1/10
tt2950342,Who watches this crap?!,10/10
tt2950342,"It's Poochini's Yard, but for adults",7/10
tt2950342,I enjoy it,1/10
tt2950342,Give us more demon dog Adult Swim,3/10
tt2950342,Mr. Pickles is one of the worst Shows from Adult Swim. I hate this show a lot 😡.,9/10
tt2950342,JUST WEIRD AND SO WHAT,1/10
tt2950342,Mr. Pickles is horrible. I love it. You may not. YMMV,10/10
tt2950342,"Tries Way Too Hard With Shock Humor, Ends up Being Neither Shocking Nor Humorous",1/10
tt2950342,Adorable and funny for anyone with a twisted sense of humor!,1/10
tt2950342,Cartoon Satanism and Bondage,1/10
tt2950342,Terrible in Every Way Imaginable,1/10
tt2975578,A Sequel That Reaches Its Full Potential . Great Action Thriller,8/10
tt2975578,More action packed than its predecessor.,7/10
tt2975578,A worthy sequel,8/10
tt2975578,Surviving purge night ain't gonna be easy,8/10
tt2975578,Better and Better than the First Movie,7/10
tt2975578,Far more thoughtful and realistic - disturbing and scary,8/10
tt2975578,Anarchic purge,6/10
tt2975578,Better than its predecessor,6/10
tt2975578,Improvement with Anarchy,7/10
tt2975578,One of those rare sequels that are better than its predecessor,5/10
tt2975578,"I can see now why it's not called ""The Purge 2""",6/10
tt2975578,Cathartic Sequel to a Cathartic Movie About Catharsis,7/10
tt2975578,Superior sequel,6/10
tt2975578,The writing's a bit lazy,5/10
tt2975578,The Purge Sequel: Less Anarchic than the First,7/10
tt2975578,Ticks every generic box,6/10
tt2975578,Better Than the Original,10/10
tt2975578,"Thrill-ride that gives you everything you wanted from the first film, but didn't get!",8/10
tt2975578,Pretty Good Actually,8/10
tt2975578,The Purge 2.,6/10
tt2975578,Allegoric oppression,8/10
tt2975578,actors are smaller but the scale is bigger,8/10
tt2975578,Takes the great ideas of the original film and expands on them.,5/10
tt2223990,The Human Element That Is Draft Day,7/10
tt2223990,Costner's sports movie magic is back & this movie did the impossible. It made you root for a sports executive. I loved it!,8/10
tt2223990,"Entertaining, even if you don't like football movies",6/10
tt2223990,First and 10,7/10
tt2223990,Underrated,8/10
tt2223990,Me and my movie theatre-working friend enjoyed this depiction of an NFL Draft Day on film,7/10
tt2223990,Second Round Draft Pick is no Moneyball,6/10
tt2223990,Draft Day is very nearly stunning!,9/10
tt2223990,"Draft Day, a Good Movie Pick",8/10
tt2223990,"Like NFL Draft Day itself, it starts slow but the payoff works",7/10
tt2223990,Tightly paced 'Draft Day' comes out a winner,7/10
tt2223990,Taut & Engrossing Sports Tale,7/10
tt2223990,completely unbelievable,6/10
tt2223990,Not for the Europeans...,4/10
tt2223990,The final 30 minutes was pretty good,5/10
tt2223990,Average! 5/10,7/10
tt2223990,Movie presented a rough draft day of a General Manager. Yet the story could had been told better. Movie was just alright.,8/10
tt2223990,Very interesting perspective into the business side of the NFL,5/10
tt2223990,Would've been better if it wasn't so unrealistic,9/10
tt2223990,Excellent Look Into the Biggest Day of the NFL Offseason,10/10
tt2223990,Great movie for all sports fans.,8/10
tt2223990,NFL GM counts on human values to build his team,7/10
tt2226417,Love versus evil,5/10
tt2226417,Scary Fun,7/10
tt2226417,"Inferior to the First ""Insidious""",9/10
tt2226417,It's different but it does live up to the first chapter,6/10
tt2226417,"Adequate and decent sequel filled with scary deeds , thrills , chills and lots of scares",4/10
tt2226417,Cash grab? probably.,7/10
tt2226417,"James Wan continues his streak of solid horror flicks, and improves on Chapter 1.",4/10
tt2226417,Scares over sense.,10/10
tt2226417,Insidious sequel is spooky fun.,3/10
