review_id,imdb_id,review_title,rating_title
17821,tt0258463,Finally! A movie that can stand without excessive special effects.,9/10
17822,tt0258463,The Good & Bad Of ''The Bourne Identity',9/10
17823,tt0258463,"So, afterall, something happens in Europe too",8/10
17824,tt0258463,Fine little action flick,8/10
17825,tt0407304,War of the two halves,5/10
17826,tt0407304,More a story of one man keeping his sanity w/ two worthless kids,6/10
17827,tt0407304,A brilliant alien invasion film for the first two acts,6/10
17828,tt0407304,Low Expectations = Pleasant Surprise,8/10
17829,tt0407304,"Spielberg's ""eye"" of terror.",4/10
17830,tt0407304,A thrilling first hour descends into unforgivable schmaltz and sentimentality,4/10
17831,tt0407304,WAR of the WORLDS - A World Where E.T. is Transformed into Darth Vader,4/10
17832,tt0407304,Feel-bad movie of the summer!,1/10
17833,tt0407304,No one would have believed...,7/10
17834,tt0407304,Blue Collar Protagonist,6/10
17835,tt0407304,Great CGI but there are problems,7/10
17836,tt0407304,Could have been a real classic but is an above average alien-invasion movie instead.,8/10
17837,tt0407304,Lightning Strikes Twice,8/10
17838,tt0407304,Not a Disappointment,6/10
17839,tt0407304,"A good movie, but Spielberg's version of Wells' ending leaves a bad aftertaste.",3/10
17840,tt0407304,A big disappointment,7/10
17841,tt0407304,A good take on the Wells story. Better than the 1953 classic in some ways,1/10
17842,tt0407304,Bore of the Worlds,9/10
17843,tt0407304,Powerful And Frightening. War Of The Worlds Is A Disaster Movie Of The Highest Caliber.,7/10
17844,tt0407304,"Plot holes like craters, but a scary ride anyway",7/10
17845,tt0407304,Darker and more impacting than the usual alien blockbuster but not as deep as it thinks it is and has a TERRIBLE cloying conclusion,8/10
17846,tt0407304,A Nutshell Review: War of the Worlds,8/10
17847,tt0407304,Underrated,8/10
17848,tt0167261,An Epic in every sense of the word.,10/10
17849,tt0167261,"""There's some good in this world Mr. Frodo, and it's worth fighting for.""",10/10
17850,tt0167261,Great movie,10/10
17851,tt0167261,They Accomplished the Near-Impossible.,10/10
17852,tt0167261,"Absolutely, totally fantastic!",10/10
17853,tt0167261,Great,10/10
17854,tt0167261,My personal favourite of the trilogy,9/10
17855,tt0167261,Sophomore effort shines as brightly as the first.,10/10
17856,tt0167261,A standing ovation for all concerned.,10/10
17857,tt0167261,The battle for Middle Earth is about to begin...,10/10
17858,tt0167261,One of The Best battle sequence.,9/10
17859,tt0167261,Helm's Deep could be the greatest battle sequence of all time.,10/10
17860,tt0167261,My precious...,9/10
17861,tt0167261,Magnificent epic,10/10
17862,tt0167261,A True Fantasy Movie,9/10
17863,tt0167261,My Visit To The Cinema,10/10
17864,tt0167261,"Jackson remains a genius, and this series remains a masterpiece--Faithful enough to Tolkein, and a fantastic movie!",10/10
17865,tt0167261,Hail The Heroes!,10/10
17866,tt0167261,Tough to put on film but came out very well,10/10
17867,tt0167261,Fantasy greatness with one of the best sieges put on film,10/10
17868,tt0167261,The Sequel That Dwarfs Its Predecessor...,9/10
17869,tt0449059,The Best Film of 2006-it has aged extremely well.,10/10
17870,tt0449059,Anything that makes fun of beauty pageants is alright by me,8/10
17871,tt0449059,"One Of The Best Movie ""Gifts"" I've Gotten This Year...",9/10
17872,tt0449059,Love these characters,8/10
17873,tt0449059,More than a fresh ray of sunshine!,9/10
17874,tt0449059,Plenty of Nuts in This Tree,9/10
17875,tt0449059,"delivers in the most charmingly sweet, pure, honest, and innocent way",8/10
17876,tt0449059,"a scathing black comedy that is also emotionally resonant, pro-family, and joy-inducing",8/10
17877,tt0449059,A little sweet sweetnessLittle Miss Sunshine,9/10
17878,tt0449059,A highly enjoyable ensemble road movie - funny stuff,9/10
17879,tt0449059,Probably the best comedy of 2006.,8/10
17880,tt0449059,"Hilarious! I loved this fun, but slightly dark comedy",9/10
17881,tt0449059,A black comedy with a Little Big Heart,9/10
17882,tt0449059,A Joy To Behold,10/10
17883,tt0449059,Outstanding!! An absolutely brilliant satirical dark comedy,9/10
17884,tt0449059,An amazing cast where a 9-year-old is the best part - unheard of,8/10
17885,tt0449059,Watch this movie!,6/10
17886,tt0449059,"""I'd like to dedicate this to my grandpa, who showed me these moves.""",10/10
17887,tt0449059,She's kickin' ass... that's what she's doing.,10/10
17888,tt0449059,Like A Ray of Sunlight,10/10
17889,tt0449059,U can touch this!,8/10
17890,tt0449059,Freaks,8/10
17891,tt0167260,The best trilogy in the history of cinema,10/10
17892,tt0167260,All Good Things come to an End!,10/10
17893,tt0167260,Great,10/10
17894,tt0167260,Nothing better,10/10
17895,tt0167260,Pretty much outstanding,10/10
17896,tt0167260,Unprecedented.,10/10
17897,tt0167260,They saved the best for last,10/10
17898,tt0167260,Perfect way to finish the trilogy,10/10
17899,tt0167260,Still the greatest movie ever made,10/10
17900,tt0167260,I lived to see them all!,10/10
17901,tt0167260,The first great cinematic masterpiece of the twenty-first century.,10/10
17902,tt0167260,The Supreme Motion Picture of All Time...,10/10
17903,tt0167260,Part 3: It's Not Really the Thought that Counts,9/10
17904,tt0167260,A monumental film,10/10
17905,tt0167260,My objective and unhyped view? Stunning. Simply stunning.,10/10
17906,tt0167260,Brilliant. Simply brilliant,10/10
17907,tt0167260,Summary: Film and extended DVD versions,10/10
17908,tt0167260,A fantastic conclusion to a great trilogy,10/10
17909,tt0167260,The greatest epic ever made,10/10
17910,tt0167260,In many ways grander in scale than the first two installments of the trilogy.,10/10
17911,tt0167260,"""Put aside the Ranger, become who you were born to be.""",10/10
17912,tt0167260,The Journey Ends with a Unique Movie.,10/10
17913,tt1182345,"Small in scope, Grandiose in concept",10/10
17914,tt1182345,Classic sci-fi driven by a Sam Rockwell tour-de-force,10/10
17915,tt1182345,Excellent low-budget sci-fi drama with an amazing cast! ;),10/10
17916,tt1182345,A great Sci-Fi movie,9/10
17917,tt1182345,There is so much to admire about this film!,10/10
17918,tt1182345,A sci-fi film where it's the acting that counts,9/10
17919,tt1182345,Utterly Fantastic and Inspired,10/10
17920,tt1182345,Fantastic...,10/10
17921,tt1182345,half way between solaris and space-odyssey,8/10
17922,tt1182345,"Dad, there's someone asking about Mom  Moon",10/10
17923,tt1182345,"Good idea, had potential, but is too dry and barren to enjoy",5/10
17924,tt1182345,Very Good Sci-fi,9/10
17925,tt1182345,Not as awesome or as twisty as the hype suggests but certainly a very engaging and thoughtful sci-fi (SPOILERS),10/10
17926,tt1182345,Nothing short of astounding,9/10
17927,tt1182345,"Brilliantly executed, fascinating, and involving",7/10
17928,tt1182345,A worthwhile one-man show,8/10
17929,tt1182345,"Its like it knows what your thinking, but doesn't want to correct you right away",10/10
17930,tt1182345,"Thoughtful, intelligent, emotionally resonant, and anchored by a fantastic performance by Sam Rockwell, Moon is a modern day Sci-fi classic",9/10
17931,tt1182345,Fabulous film,7/10
17932,tt1182345,"A rather small and intimate movie, set on a very large stage, The Moon.",8/10
17933,tt1182345,Sam Rockwell great,9/10
17934,tt1182345,"Sam Rockwell is the Entire Film, Which is Really the Biggest Plus.",10/10
17935,tt1182345,"Till Now, the Most Original Sci-Fi of the Twentieth-First Century",10/10
17936,tt0372784,Why do we fall? So we can learn to pick ourselves up. And such is the case for the Batman franchise,10/10
17937,tt0372784,"A darker, stormier knight.",10/10
17938,tt0372784,Mature Batman Origin Story With Enough Comic Book Flair To Satisfy Fans Of Every Kind,8/10
17939,tt0372784,A reboot that works,9/10
17940,tt0372784,A first class movie.,10/10
17941,tt0372784,One Super-Hero Film With Tremendous Depth!,10/10
17942,tt0372784,Everything I could have hoped for,10/10
17943,tt0372784,Let's get serious...the real Batman has arrived!...,10/10
17944,tt0372784,Nolan is the real superhero,10/10
17945,tt0372784,"A Batman that is stylish, dark and gritty- simply brilliant!",9/10
17946,tt0372784,By far the most intense of them all,9/10
17947,tt0372784,DC Finally Got It Right. This Is A Grittier And Darker Batman Story,9/10
17948,tt0372784,And i thought the Combination of Tim Burton and Michael Keaton was as good as its gonna get?,8/10
17949,tt0372784,Good start to Nolan's trilogy,10/10
17950,tt0372784,The best and most underrated in the Dark Knight Trilogy,10/10
17951,tt0372784,Batman,9/10
17952,tt0372784,Rebirth Of A Legend - The greatest reboot of an origin story!,10/10
17953,tt0372784,Batman has truly begun!,10/10
17954,tt0372784,Very Good,10/10
17955,tt0372784,Outstanding Batman 'Prequel',6/10
17956,tt0372784,The start of something truly spectacular.,9/10
17957,tt0372784,Finally!!!,10/10
17958,tt0847169,Sleek and sophisticated with B notes.,9/10
17959,tt0847169,"Don't believe the trash reviews, it's a great show",10/10
17960,tt0847169,Strangely Addicting Amoral Guilty Pleasure,9/10
17961,tt0847169,A six season roller coaster,8/10
17962,tt0847169,Lifestyles of the rich and the famous. Why would someone bother?,6/10
17963,tt0847169,This series is addicting,10/10
17964,tt0847169,"Not to be taken serious, strangely addictive",4/10
17965,tt0847169,Soap opera gone wild,3/10
17966,tt0847169,Thoughts,10/10
17967,tt0847169,"Ok, so, lemme break it down.",10/10
17968,tt0847169,"drama,drama,drama....",3/10
17969,tt0847169,A guilty pleasure that brings you a touch of upper east side!,10/10
17970,tt0847169,A show that is ridiculous and yet so fun and addicting,9/10
17971,tt0847169,"A dirty pleasure of mine, if you will",8/10
17972,tt0847169,good show,7/10
17973,tt0847169,Leighton Meester is so great,10/10
17974,tt0847169,very very good,10/10
17975,tt0847169,Gossip Girl,6/10
17976,tt0847169,"The curiosity of the website 'Gossip Girl' is frustrating, fascinating and frightening. Everything about the show is incredibly amazing.",9/10
17977,tt0847169,TV for the easily entertained,1/10
17978,tt0847169,Unrealistic but enjoyable,7/10
17979,tt0847169,Addictive amazing show,9/10
17980,tt0847169,IYKYK,9/10
17981,tt0847169,Gossip girl in everyone,10/10
17982,tt0847169,It's all downhill from here.,6/10
17983,tt1022603,Wonderful movie.,10/10
17984,tt1022603,This is Not a Love Story,8/10
17985,tt1022603,"Fun, offbeat non-rom-com",8/10
17986,tt1022603,"The Glorious ""(500) Days of Summer""",9/10
17987,tt1022603,A love story deftly built on unrequited love.,9/10
17988,tt1022603,Summer's Webb,9/10
17989,tt1022603,The Beautiful Days of Summer,9/10
17990,tt1022603,Summer Lovin',9/10
17991,tt1022603,Fresh & Original Romantic Comedy,9/10
17992,tt1022603,Masterpiece of the Good/Bad Times of Love,10/10
17993,tt1022603,Young love. Cynical and understated.,9/10
17994,tt1022603,"""500 Days of Summer"" is a delightfully engaging and poignant tale of love",9/10
17995,tt1022603,"imperfect, but it's more alive than 500+ romantic comedies",8/10
17996,tt1022603,(1/16) Days of boredom,8/10
17997,tt1022603,So realistic,5/10
17998,tt1022603,Timeless..!,7/10
17999,tt1022603,ideals vs reality,8/10
18000,tt1022603,My very confused outlook,9/10
18001,tt1022603,A different type of romance ...,10/10
18002,tt1022603,"Achingly Beautiful, the misery of one's love lost - love remembered.",8/10
18003,tt1022603,"both crushing and hopeful, just like life",6/10
18004,tt1022603,"The Sundance story - How I saw ""500 Days of Summer.""",6/10
18005,tt0350448,once was...,5/10
18006,tt0350448,Not What It Used to Be,3/10
18007,tt0350448,"Well, it finally happened. The new Dennis Miller is (almost) here",1/10
18008,tt0350448,Unstable mix of Politics and Comedy.,1/10
18009,tt0350448,Move over Wendy Williams....,1/10
18010,tt0350448,Who Still Watches This,10/10
18011,tt0350448,"Finally, something intelligent",1/10
18012,tt0350448,"Real time, real news (sort of)...",8/10
18013,tt0350448,Very Disheartening,7/10
18014,tt0350448,Was My Favorite Show,8/10
18015,tt0350448,"one of the best topical shows, certainly one of the funniest, on TV now",9/10
18016,tt0350448,"Well, you can't say it's boring!",10/10
18017,tt0350448,"Bill Maher is back and better than ever. Even fans of ""PI"" may find the off-the-leash Maher too strong, raw and abrasive.",5/10
18018,tt0350448,"Outspoken and raw, well done it informs and educates us about politics. Bill Maher your doing a good job.",4/10
18019,tt0350448,Engaging and funny for those on the left but even then Maher himself can be extreme and disruptive at times,7/10
18020,tt0350448,The only way that I'll ever know Bill Maher (and I have my own new rules).,10/10
18021,tt0350448,Obnoxious,10/10
18022,tt0350448,Real only if you're a flaming liberal,1/10
18023,tt0350448,From well outside the bubble,7/10
18024,tt0139654,Still relevant nearly two decades later,8/10
18025,tt0139654,The power of Denzel,8/10
18026,tt0139654,Street Justice Dispensed,9/10
18027,tt0139654,"Fantastic, Denzel Washington's finest hour",9/10
18028,tt0139654,Training Day is a prime example of how just one scene can elevate a film to greatness.,8/10
18029,tt0139654,Washington is sensational,8/10
18030,tt0139654,"Authentic, Intelligent & Utterly Engrossing",9/10
18031,tt0139654,Excellent film that is sure to keep you on the edge of your seat and blow you away,9/10
18032,tt0139654,"Alonzo Harris: To protect the sheep you gotta catch the wolf, and it takes a wolf to catch a wolf ( A+ Movie) My Ratings 10/10",10/10
18033,tt0139654,Stunning performance by Denzel Washington...,10/10
18034,tt0139654,Training Day A Solid Action Crime Thriller,8/10
18035,tt0139654,What Movie Were You Guys Watching?!!,9/10
18036,tt0139654,Denzel at His Best,10/10
18037,tt0139654,"Gritty, thoughtful police drama with an outstanding performance by Denzel Washington",10/10
18038,tt0139654,Great acting by Washington and Hawke Excellent Thriller - Action Film!,9/10
18039,tt0139654,"First day on a new job, can be stressful...",9/10
18040,tt0139654,Adequate,7/10
18041,tt0139654,Up there with the best because of Denzel.,10/10
18042,tt0139654,Not what the rookie expected...but it was ordered,8/10
18043,tt0139654,Denzel's Acadamy Award Winning Moment,10/10
18044,tt0139654,"Classic, Legendary",10/10
18045,tt0139654,Not so much,9/10
18046,tt0139654,Performance of a Lifetime from Denzel!,10/10
18047,tt0139654,If I could only use one word to describe this movie: BADASS,9/10
18048,tt1442464,Hate To See The Middle Go,10/10
18049,tt1442464,Best new show of the season,10/10
18050,tt1442464,"Very underrated, innocent family comedy",10/10
18051,tt1442464,Heaton hits a home run,9/10
18052,tt1442464,"Wonderfully original, entertaining, and satisfying new comedy!",9/10
18053,tt1442464,Really enjoyable comedy,9/10
18054,tt1442464,Real and Funny,10/10
18055,tt1442464,A Home Run,10/10
18056,tt1442464,cant bear to watch last episode,10/10
18057,tt1442464,An underrated show of brilliance,10/10
18058,tt1442464,Hi-lar-i-ous,8/10
18059,tt1442464,Patricia Heaton rises up as the star of her own show!,10/10
18060,tt1442464,I like this family,8/10
18061,tt1442464,A Classic,10/10
18062,tt1442464,"Finally, a show I can watch with my family.",10/10
